gregorian,h_year,h_month,h_day
1987-05-27,5747,2,28
2034-11-03,5795,8,21
2019-10-27,5780,7,28
2072-04-09,5832,1,21
2006-01-01,5766,10,1
2007-12-20,5768,10,11
1978-06-17,5738,3,12
2062-11-21,5823,8,18
2080-08-31,5840,6,16
1957-07-27,5717,4,28
2083-08-17,5843,6,3
2048-08-11,5808,6,2
2043-06-21,5803,3,13
1971-12-01,5732,9,13
2036-05-06,5796,2,9
2064-07-27,5824,5,14
2003-08-14,5763,5,16
1985-08-28,5745,6,11
2014-09-02,5774,6,7
2069-08-16,5829,5,29
1989-01-28,5749,11,22
1970-04-06,5730,13,29
1992-05-04,5752,2,1
2063-07-25,5823,4,28
2027-11-26,5788,8,26
2008-03-24,5768,13,17
1952-09-14,5712,6,24
1980-01-12,5740,10,23
2092-07-15,5852,4,10
1999-07-17,5759,5,4
2054-11-29,5815,8,28
1971-06-21,5731,3,28
2091-08-06,5851,5,22
1993-08-14,5753,5,27
1951-08-09,5711,5,7
1957-07-15,5717,4,16
2054-04-06,5814,13,27
2090-07-30,5850,5,3
2073-12-10,5834,9,10
2035-04-12,5795,1,3
2073-07-09,5833,4,4
2056-12-23,5817,10,16
1977-10-23,5738,8,11
2088-04-20,5848,1,29
1966-01-21,5726,10,29
1994-08-18,5754,6,11
1978-04-18,5738,1,11
2039-09-13,5799,6,24
1966-05-27,5726,3,8
2073-01-29,5833,11,21
2061-01-01,5821,10,9
2010-09-21,5771,7,13
2086-04-15,5846,2,1
2062-03-02,5822,12,20
1960-10-10,5721,7,19
1960-09-22,5721,7,1
2013-10-16,5774,8,12
2065-08-27,5825,5,25
1977-08-14,5737,5,30
2046-03-28,5806,13,20
1969-04-09,5729,1,21
1972-07-30,5732,5,19
2037-07-14,5797,5,2
1991-10-01,5752,7,23
2006-10-31,5767,8,9
2050-03-09,5810,12,15
2091-06-29,5851,4,13
2085-10-09,5846,7,20
2012-04-26,5772,2,4
2094-07-14,5854,5,1
2028-09-19,5788,6,28
2081-07-22,5841,4,15
1984-08-16,5744,5,18
2073-09-02,5833,5,30
2017-10-13,5778,7,23
2014-04-07,5774,1,7
2079-12-24,5840,10,1
1957-01-31,5717,11,29
2037-01-28,5797,11,12
2076-10-15,5837,7,18
2028-07-02,5788,4,8
2002-11-18,5763,9,13
2047-05-20,5807,2,24
2075-01-26,5835,11,10
2037-12-08,5798,9,30
1984-01-20,5744,11,16
2051-09-07,5812,7,1
1983-06-27,5743,4,16
2047-07-17,5807,4,23
2012-05-19,5772,2,27
2008-01-29,5768,11,22
2081-05-31,5841,2,22
2034-01-16,5794,10,25
1999-05-27,5759,3,12
2057-06-03,5817,3,1
2049-07-01,5809,4,1
1978-10-09,5739,7,8
1962-05-11,5722,2,7
1977-10-25,5738,8,13
2030-08-19,5790,5,20
2003-01-20,5763,11,17
2097-01-10,5857,10,26
2047-03-07,5807,12,9
2015-11-15,5776,9,3
2031-06-23,5791,4,2
1950-02-17,5710,11,30
2089-03-22,5849,1,11
2064-06-24,5824,4,10
2018-01-04,5778,10,17
2081-08-21,5841,5,16
1983-04-17,5743,2,4
1953-05-11,5713,2,26
2061-03-13,5821,12,21
2015-04-30,5775,2,11
2089-03-29,5849,1,18
2061-04-13,5821,1,23
1992-11-05,5753,8,9
2007-07-18,5767,5,3
2079-05-15,5839,2,14
1961-05-14,5721,2,28
2068-02-12,5828,12,9
2046-09-15,5806,6,14
2096-12-17,5857,10,2
2019-07-12,5779,4,9
1984-01-26,5744,11,22
2039-04-11,5799,1,17
2087-05-25,5847,2,23
2048-12-12,5809,10,7
2059-12-31,5820,10,27
2000-10-20,5761,7,21
2007-11-19,5768,9,9
2023-07-13,5783,4,24
2064-12-30,5825,10,21
2007-10-13,5768,8,1
1969-10-27,5730,8,15
1967-04-10,5727,13,29
2043-11-17,5804,8,14
1961-12-18,5722,10,11
1957-11-08,5718,8,14
2099-11-10,5860,8,27
1982-01-20,5742,10,25
1955-08-12,5715,5,24
1986-04-05,5746,13,25
1969-03-17,5729,12,27
2037-02-02,5797,11,17
1984-05-19,5744,2,17
1967-09-20,5727,6,15
1955-09-17,5716,7,1
2052-06-15,5812,3,18
2065-02-23,5825,12,17
2019-09-23,5779,6,23
2068-01-19,5828,11,15
2037-11-26,5798,9,18
2044-05-07,5804,2,10
2061-12-16,5822,10,3
2075-11-02,5836,8,24
2055-12-01,5816,9,11
1995-12-04,5756,9,11
1958-10-22,5719,8,8
2015-09-26,5776,7,13
1989-08-09,5749,5,8
2058-09-22,5819,7,4
2078-10-20,5839,8,13
1962-09-19,5722,6,20
1952-05-07,5712,2,12
1987-06-15,5747,3,18
2067-08-30,5827,6,19
2038-03-04,5798,12,27
2099-04-20,5859,1,30
1964-05-07,5724,2,25
2093-09-22,5854,7,2
2064-08-22,5824,6,10
1960-11-22,5721,9,3
2014-10-05,5775,7,11
2050-02-15,5810,11,23
2083-05-27,5843,3,10
2024-08-19,5784,5,15
2097-06-30,5857,4,20
2092-07-05,5852,3,30
2077-02-10,5837,11,17
1960-06-17,5720,3,22
2097-10-14,5858,8,8
2060-09-11,5820,6,16
1997-09-11,5757,6,9
2044-12-02,5805,9,12
1957-04-18,5717,1,17
2081-10-03,5841,6,29
1962-08-18,5722,5,18
2099-09-22,5860,7,8
2004-07-12,5764,4,23
1988-09-27,5749,7,16
2043-03-18,5803,13,6
1967-06-05,5727,2,26
1968-02-29,5728,11,30
2080-02-12,5840,11,22
1991-06-14,5751,4,2
2045-05-24,5805,3,8
2019-02-21,5779,12,16
1983-12-30,5744,10,24
2044-05-31,5804,3,5
1994-08-20,5754,6,13
2052-04-12,5812,1,13
1982-02-06,5742,11,13
2050-03-13,5810,12,19
2084-06-05,5844,3,2
2050-02-23,5810,12,1
2024-06-30,5784,3,24
2083-11-15,5844,9,5
1968-12-06,5729,9,15
2087-06-30,5847,3,30
2064-08-02,5824,5,20
2053-06-14,5813,3,28
2014-03-25,5774,13,23
2071-01-09,5831,11,9
2032-04-22,5792,2,11
2076-01-22,5836,11,17
2069-05-13,5829,2,22
2026-08-18,5786,6,5
1979-12-07,5740,9,17
2092-03-10,5852,13,1
1982-05-15,5742,2,22
2048-09-05,5808,6,27
2022-01-19,5782,11,17
2040-07-22,5800,5,12
2010-07-24,5770,5,13
2067-12-25,5828,10,19
1978-05-20,5738,2,13
2057-08-23,5817,5,23
2029-06-28,5789,4,15
2006-07-19,5766,4,23
2048-09-13,5809,7,6
2008-04-02,5768,13,26
2016-09-12,5776,6,9
2087-02-12,5847,12,10
2027-04-06,5787,13,28
2098-03-27,5858,13,23
2080-03-29,5840,1,9
2008-01-14,5768,11,7
2059-03-02,5819,12,17
1993-03-11,5753,12,18
2051-01-17,5811,11,4
1988-05-20,5748,3,4
2017-04-19,5777,1,23
2087-05-23,5847,2,21
2048-09-23,5809,7,16
2083-08-07,5843,5,23
1995-08-04,5755,5,8
2014-08-06,5774,5,10
2031-03-05,5791,12,10
2030-04-18,5790,1,15
2021-04-01,5781,1,19
1950-01-13,5710,10,24
2080-04-27,5840,2,8
1956-03-21,5716,1,9
2001-01-16,5761,10,21
2056-11-23,5817,9,15
1952-12-04,5713,9,16
2042-11-16,5803,9,3
1974-03-28,5734,1,5
2004-02-28,5764,12,6
1951-03-07,5711,12,29
2003-11-21,5764,8,26
1989-10-24,5750,7,25
1988-07-18,5748,5,4
2006-07-03,5766,4,7
1953-11-23,5714,9,16
2088-06-07,5848,3,18
2097-06-24,5857,4,14
2073-10-03,5834,7,2
2049-05-05,5809,2,3
2041-09-26,5802,7,1
2049-10-27,5810,8,1
2052-07-25,5812,4,28
1977-10-05,5738,7,23
1966-12-02,5727,9,19
2032-08-08,5792,6,1
2013-10-25,5774,8,21
1978-01-04,5738,10,25
1997-07-19,5757,4,14
2015-11-13,5776,9,1
2054-06-16,5814,3,10
2095-07-13,5855,4,11
2003-11-19,5764,8,24
1966-06-29,5726,4,11
2052-05-12,5812,2,13
2021-09-26,5782,7,20
2052-02-09,5812,12,9
1989-01-05,5749,10,28
2081-09-30,5841,6,26
1963-11-08,5724,8,21
2008-04-05,5768,13,29
2092-04-08,5852,1,1
2036-07-31,5796,5,7
1981-01-09,5741,11,4
2037-08-11,5797,5,30
2098-02-26,5858,12,24
2073-09-25,5833,6,23
2053-05-23,5813,3,6
2097-01-16,5857,11,3
2056-10-20,5817,8,10
2065-03-28,5825,13,20
2003-11-25,5764,8,30
1956-09-15,5717,7,10
2081-02-15,5841,12,6
2018-06-18,5778,4,5
2089-12-23,5850,10,20
2088-04-27,5848,2,6
2009-12-31,5770,10,14
2096-08-14,5856,5,26
2027-12-05,5788,9,5
2024-09-26,5784,6,23
1971-08-18,5731,5,27
2088-03-25,5848,1,3
1990-09-06,5750,6,16
2084-02-26,5844,12,20
2067-02-16,5827,12,1
2058-01-26,5818,11,1
2063-09-27,5824,7,4
2089-06-28,5849,4,20
2063-06-08,5823,3,11
1959-09-18,5719,6,15
2004-09-08,5764,6,22
2044-02-02,5804,11,4
1957-05-22,5717,2,21
2046-11-17,5807,8,18
2051-05-13,5811,3,2
1976-11-02,5737,8,9
2008-08-23,5768,5,22
2040-02-23,5800,12,9
2075-03-14,5835,12,27
1989-08-14,5749,5,13
1959-01-24,5719,11,15
2070-11-14,5831,9,11
2081-04-07,5841,13,27
2020-06-29,5780,4,7
2029-12-15,5790,10,9
2085-01-30,5845,11,4
2056-10-13,5817,8,3
2053-03-20,5813,1,1
2040-07-24,5800,5,14
1989-11-06,5750,8,8
2027-07-03,5787,3,28
2001-12-30,5762,10,15
2091-02-05,5851,11,17
2020-10-02,5781,7,14
1976-07-23,5736,4,25
1973-09-20,5733,6,23
2010-04-27,5770,2,13
1964-10-23,5725,8,17
2035-05-20,5795,2,11
2052-07-13,5812,4,16
2083-09-24,5844,7,12
1958-11-06,5719,8,23
2048-05-09,5808,2,26
2021-08-17,5781,6,9
1997-02-09,5757,12,2
1965-04-07,5725,1,5
2021-07-04,5781,4,24
2088-11-05,5849,8,21
2075-03-21,5835,1,5
1973-05-24,5733,2,22
2086-09-24,5847,7,16
1974-03-14,5734,12,20
2036-04-16,5796,1,19
2050-05-10,5810,2,18
1985-07-19,5745,5,1
2020-12-06,5781,9,20
2067-01-12,5827,10,25
2052-07-06,5812,4,9
1985-03-09,5745,12,16
2050-09-09,5810,6,22
2060-07-11,5820,4,13
2081-12-31,5842,9,29
2044-01-25,5804,10,25
1994-03-08,5754,12,25
1993-06-24,5753,4,5
1962-11-09,5723,8,12
1997-10-10,5758,7,9
2089-05-17,5849,3,8
2027-03-02,5787,12,23
2008-01-12,5768,11,5
2072-11-10,5833,8,29
2053-05-09,5813,2,21
1966-01-28,5726,11,7
2070-07-13,5830,5,5
2024-03-17,5784,13,7
2025-12-30,5786,10,10
2015-07-17,5775,5,1
2007-07-20,5767,5,5
2056-07-23,5816,5,10
1954-05-06,5714,2,3
2088-02-07,5848,11,15
2004-09-10,5764,6,24
2012-10-01,5773,7,15
2060-07-26,5820,4,28
2094-01-17,5854,10,29
2061-10-25,5822,8,11
1976-03-01,5736,12,29
1958-01-20,5718,10,28
2096-10-20,5857,8,4
1991-11-23,5752,9,16
1985-10-30,5746,8,15
2072-12-21,5833,10,11
2017-01-27,5777,10,29
2085-12-16,5846,9,29
2080-09-17,5841,7,4
1965-05-25,5725,2,23
1970-03-01,5730,12,23
2082-09-14,5842,6,20
1959-10-15,5720,7,13
1993-08-11,5753,5,24
2061-06-05,5821,3,17
1976-07-01,5736,4,3
2099-05-14,5859,2,24
2097-02-26,5857,12,14
2001-08-14,5761,5,25
1952-06-19,5712,3,26
2011-08-05,5771,5,5
2074-06-27,5834,4,2
1969-12-19,5730,10,10
2004-09-30,5765,7,15
2034-07-18,5794,5,2
1954-01-30,5714,11,26
2009-07-19,5769,4,27
1987-07-03,5747,4,6
2082-10-12,5843,7,19
2046-07-14,5806,4,10
1988-01-07,5748,10,17
1986-07-27,5746,4,20
2048-01-17,5808,11,2
2043-11-21,5804,8,18
2084-08-20,5844,5,19
2036-09-01,5796,6,9
2061-10-16,5822,8,2
1975-05-13,5735,3,3
2074-09-19,5834,6,27
2075-05-18,5835,3,4
2069-11-27,5830,9,13
1953-04-20,5713,2,5
2017-07-29,5777,5,6
2054-08-10,5814,5,6
2069-01-20,5829,10,27
2044-07-10,5804,4,15
1957-10-20,5718,7,25
1995-11-02,5756,8,9
1980-07-24,5740,5,11
1960-10-14,5721,7,23
2000-12-17,5761,9,20
1986-01-04,5746,10,23
2091-08-09,5851,5,25
2074-12-23,5835,10,5
2060-11-17,5821,8,24
1998-09-04,5758,6,13
1959-07-11,5719,4,5
2033-06-05,5793,3,8
2067-06-26,5827,4,13
1951-07-01,5711,3,27
1961-12-13,5722,10,6
2068-06-28,5828,3,28
1998-09-06,5758,6,15
2068-12-16,5829,9,22
2068-06-10,5828,3,10
1969-05-11,5729,2,23
1953-06-04,5713,3,21
2002-06-25,5762,4,15
2066-07-10,5826,4,17
2019-05-10,5779,2,5
2018-04-23,5778,2,8
2041-03-31,5801,13,28
1967-11-15,5728,8,12
2036-12-17,5797,9,28
2057-02-19,5817,12,15
2045-05-18,5805,3,2
1983-06-14,5743,4,3
1985-09-07,5745,6,21
2039-10-31,5800,8,13
2032-03-05,5792,12,22
2050-08-09,5810,5,21
2077-11-02,5838,8,16
1953-11-09,5714,9,2
1957-02-18,5717,12,17
2004-09-17,5765,7,2
2009-11-07,5770,8,20
2037-11-28,5798,9,20
2020-08-02,5780,5,12
2083-07-26,5843,5,11
1978-03-04,5738,12,25
1953-04-19,5713,2,4
2012-03-22,5772,12,28
2072-10-14,5833,8,2
2013-02-21,5773,12,11
2013-10-07,5774,8,3
2062-03-09,5822,12,27
2004-03-31,5764,1,9
1992-05-19,5752,2,16
2039-12-10,5800,9,23
1999-07-02,5759,4,18
2095-09-05,5855,6,6
1961-02-15,5721,11,29
2062-04-14,5822,1,4
1996-03-27,5756,1,7
2019-06-21,5779,3,18
2096-03-17,5856,12,23
1955-04-16,5715,1,24
2049-07-28,5809,4,28
2000-04-10,5760,1,5
1977-03-22,5737,1,3
2011-04-30,5771,1,26
2020-06-27,5780,4,5
2067-11-15,5828,9,8
1974-08-18,5734,5,30
2080-12-18,5841,10,6
2018-07-31,5778,5,19
2043-06-07,5803,2,28
2071-08-27,5831,6,2
2059-11-22,5820,9,17
2062-03-28,5822,13,16
2073-03-07,5833,12,28
1990-10-22,5751,8,3
2024-11-18,5785,8,17
1993-02-16,5753,11,25
2052-10-17,5813,7,24
1977-05-29,5737,3,12
2026-07-09,5786,4,24
2006-01-19,5766,10,19
2058-08-15,5818,5,25
2009-01-31,5769,11,6
2030-08-05,5790,5,6
2047-04-17,5807,1,21
1973-08-23,5733,5,25
1987-02-06,5747,11,7
2067-01-27,5827,11,11
1974-11-12,5735,8,27
2054-04-03,5814,13,24
2047-02-19,5807,11,23
2093-07-24,5853,5,1
1986-04-20,5746,1,11
1974-10-13,5735,7,27
2005-06-11,5765,3,4
2073-07-17,5833,4,12
2076-07-09,5836,4,8
2043-12-27,5804,9,25
1974-04-08,5734,1,16
1976-01-17,5736,11,15
2067-09-30,5828,7,21
2051-05-08,5811,2,26
1978-05-11,5738,2,4
2006-12-20,5767,9,29
1962-03-03,5722,12,27
2050-01-01,5810,10,7
2045-08-18,5805,6,5
2079-02-02,5839,12,1
1971-03-30,5731,1,4
1983-01-15,5743,11,1
2006-12-27,5767,10,6
1976-02-10,5736,12,9
2080-06-16,5840,3,29
2087-05-05,5847,2,3
2024-04-16,5784,1,8
2023-10-16,5784,8,1
2004-06-06,5764,3,17
2029-06-27,5789,4,14
2083-10-14,5844,8,2
2097-06-08,5857,3,28
2064-04-08,5824,1,22
2082-06-24,5842,3,27
1999-02-16,5759,11,30
1977-04-07,5737,1,19
2089-10-17,5850,8,13
1969-02-27,5729,12,9
1973-08-08,5733,5,10
1983-02-24,5743,12,11
1954-09-13,5714,6,15
2086-10-21,5847,8,13
2059-10-22,5820,8,15
2060-09-12,5820,6,17
1997-11-19,5758,8,19
2058-08-30,5818,6,10
2051-09-29,5812,7,23
2059-11-16,5820,9,11
1991-06-08,5751,3,26
2073-05-02,5833,1,25
1954-09-06,5714,6,8
1964-04-05,5724,1,23
2073-06-22,5833,3,17
2035-07-08,5795,4,1
2040-02-18,5800,12,4
2058-07-03,5818,4,11
2034-02-09,5794,11,20
2077-10-03,5838,7,16
2066-07-21,5826,4,28
1983-01-05,5743,10,20
2019-07-10,5779,4,7
2038-03-07,5798,12,30
2035-01-09,5795,10,28
1974-09-04,5734,6,17
1979-05-22,5739,2,25
1984-09-04,5744,6,7
1990-08-08,5750,5,17
2023-04-25,5783,2,4
1952-09-10,5712,6,20
1998-06-03,5758,3,9
2024-02-11,5784,12,2
1989-12-07,5750,9,9
2083-03-15,5843,12,25
2070-06-16,5830,4,7
1986-05-24,5746,2,15
2085-12-19,5846,10,2
1986-09-15,5746,6,11
1961-11-13,5722,9,5
1981-10-09,5742,7,11
2028-10-26,5789,8,6
2060-09-19,5820,6,24
2073-06-03,5833,2,27
2008-04-18,5768,1,13
2032-02-05,5792,11,23
1994-04-13,5754,2,2
2026-09-19,5787,7,8
2022-08-24,5782,5,27
2059-01-30,5819,11,16
2097-11-28,5858,9,23
2079-03-24,5839,13,21
2006-02-22,5766,11,24
2020-09-21,5781,7,3
2059-09-21,5820,7,14
2083-03-22,5843,1,3
2052-08-15,5812,5,20
2046-03-15,5806,13,7
2044-03-29,5804,1,1
2065-01-31,5825,11,24
2076-05-03,5836,1,30
2091-03-13,5851,12,23
1956-11-28,5717,9,24
2043-06-03,5803,2,24
1969-08-13,5729,5,29
2031-01-12,5791,10,17
2031-12-25,5792,10,10
2098-05-22,5858,2,20
1957-08-11,5717,5,14
1994-02-02,5754,11,21
2043-01-26,5803,11,15
2046-07-05,5806,4,1
2020-12-25,5781,10,10
2081-11-29,5842,8,27
1957-01-16,5717,11,14
2050-01-25,5810,11,2
2019-07-06,5779,4,3
2042-08-10,5802,5,24
1984-01-25,5744,11,21
2002-03-31,5762,1,18
2028-11-13,5789,8,24
2004-08-24,5764,6,7
2088-10-26,5849,8,11
2098-07-01,5858,4,1
2001-04-20,5761,1,27
2032-10-11,5793,8,6
1979-11-15,5740,8,25
2025-10-20,5786,7,28
2002-10-30,5763,8,24
2060-01-06,5820,11,4
2073-10-18,5834,7,17
2042-10-05,5803,7,21
2033-03-07,5793,13,6
2065-12-05,5826,9,7
2031-01-18,5791,10,23
1966-03-25,5726,1,4
2079-08-31,5839,6,4
2039-11-01,5800,8,14
1970-04-22,5730,1,16
1982-04-04,5742,1,11
2089-09-22,5850,7,18
2055-01-17,5815,10,17
2074-11-26,5835,9,7
2048-01-16,5808,11,1
1974-04-12,5734,1,20
2020-07-12,5780,4,20
2008-01-15,5768,11,8
2030-11-26,5791,8,30
1954-06-21,5714,3,20
1982-02-04,5742,11,11
2031-05-28,5791,3,6
2055-12-02,5816,9,12
2077-11-13,5838,8,27
1986-03-26,5746,13,15
1966-03-08,5726,12,16
2074-02-11,5834,11,14
2066-05-17,5826,2,22
2077-08-28,5837,6,9
2092-11-29,5853,8,29
1979-06-05,5739,3,10
2078-11-24,5839,9,19
2081-07-27,5841,4,20
1972-03-02,5732,12,16
1970-06-26,5730,3,22
2076-09-19,5836,6,21
2030-08-20,5790,5,21
2063-10-09,5824,7,16
2015-02-14,5775,11,25
1965-04-22,5725,1,20
2076-11-27,5837,9,1
2018-12-01,5779,9,23
2080-06-03,5840,3,16
2091-12-10,5852,9,29
2041-10-22,5802,7,27
2059-10-28,5820,8,21
1978-09-10,5738,6,8
2017-12-12,5778,9,24
2018-04-17,5778,2,2
2087-11-06,5848,8,11
1980-08-30,5740,6,18
2010-02-22,5770,12,8
2051-06-20,5811,4,10
2068-05-03,5828,2,1
1976-12-06,5737,9,14
1979-02-02,5739,11,5
1975-12-12,5736,10,8
2077-10-05,5838,7,18
1959-03-17,5719,13,7
2025-04-14,5785,1,16
2005-04-11,5765,1,2
2005-07-15,5765,4,8
2087-11-30,5848,9,5
2030-01-26,5790,11,22
2001-10-25,5762,8,8
2062-05-28,5822,2,18
1982-06-04,5742,3,13
1971-02-04,5731,11,9
1973-08-10,5733,5,12
1986-05-26,5746,2,17
1950-08-20,5710,6,7
2061-09-15,5822,7,1
2087-05-02,5847,1,30
1995-06-01,5755,3,3
1952-03-11,5712,12,14
2032-04-17,5792,2,6
2039-04-16,5799,1,22
2039-06-22,5799,3,30
2047-07-09,5807,4,15
2094-11-18,5855,9,10
1951-01-12,5711,11,5
2059-02-02,5819,11,19
2038-07-17,5798,4,14
1992-09-06,5752,6,8
1988-11-30,5749,9,21
2068-04-30,5828,1,28
2035-05-11,5795,2,2
2023-08-05,5783,5,18
2029-04-14,5789,1,29
1964-03-31,5724,1,18
2057-11-16,5818,8,19
2057-09-04,5817,6,5
1993-11-28,5754,9,14
2048-03-17,5808,1,3
1999-11-26,5760,9,17
2050-01-15,5810,10,21
2097-02-25,5857,12,13
2098-01-27,5858,11,24
1958-10-11,5719,7,27
1983-03-02,5743,12,17
1976-08-08,5736,5,12
1959-11-18,5720,8,17
2067-03-21,5827,1,5
2012-08-16,5772,5,28
1956-08-03,5716,5,26
1976-02-01,5736,11,30
1955-10-27,5716,8,11
2069-09-05,5829,6,19
2053-09-22,5814,7,10
2058-03-31,5818,1,6
2009-05-30,5769,3,7
1965-09-26,5725,6,29
1958-10-19,5719,8,5
1969-07-16,5729,5,1
2024-10-24,5785,7,22
1981-12-25,5742,9,29
1978-12-13,5739,9,13
2070-08-05,5830,5,28
2001-01-10,5761,10,15
2059-08-25,5819,6,16
2074-01-29,5834,11,1
2075-07-29,5835,5,17
2056-10-02,5817,7,22
2052-09-07,5812,6,13
2091-04-07,5851,1,19
2050-11-14,5811,8,29
2084-06-14,5844,3,11
2053-11-19,5814,9,8
2014-08-18,5774,5,22
1966-09-17,5727,7,3
2087-11-23,5848,8,28
2003-09-14,5763,6,17
2007-12-04,5768,9,24
2016-02-18,5776,12,9
2017-12-29,5778,10,11
2097-03-06,5857,12,22
1962-02-21,5722,12,17
2086-02-01,5846,11,17
2026-09-04,5786,6,22
2048-10-08,5809,8,1
1961-08-25,5721,6,13
2002-07-18,5762,5,9
2034-06-24,5794,4,7
1974-02-21,5734,11,29
1971-11-23,5732,9,5
2074-08-20,5834,5,27
1999-03-29,5759,1,12
2009-01-26,5769,11,1
2044-07-26,5804,5,2
2024-03-29,5784,13,19
2044-02-20,5804,11,22
1987-08-27,5747,6,2
2074-11-07,5835,8,17
1987-07-06,5747,4,9
2059-10-27,5820,8,20
1960-06-10,5720,3,15
1969-08-12,5729,5,28
2052-07-09,5812,4,12
2062-11-09,5823,8,6
2044-11-28,5805,9,8
1965-09-24,5725,6,27
2036-10-13,5797,7,22
2079-12-02,5840,9,9
2073-07-25,5833,4,20
2058-07-07,5818,4,15
2091-06-04,5851,3,18
2076-10-27,5837,7,30
2001-07-13,5761,4,22
2026-08-17,5786,6,4
2059-03-31,5819,1,17
2006-10-15,5767,7,23
1996-08-04,5756,5,19
2053-03-13,5813,12,23
2013-06-29,5773,4,21
1973-04-10,5733,1,8
2060-03-22,5820,13,20
2050-12-14,5811,9,29
2039-01-25,5799,10,29
2043-04-02,5803,13,21
2080-11-01,5841,8,19
2063-05-17,5823,2,18
2038-05-15,5798,2,10
2094-12-22,5855,10,15
1982-04-13,5742,1,20
2059-05-07,5819,2,24
1991-10-04,5752,7,26
2077-02-20,5837,11,27
2002-02-14,5762,12,2
1984-09-23,5744,6,26
1950-04-14,5710,1,27
1971-03-18,5731,12,21
1954-04-21,5714,1,18
2033-05-31,5793,3,3
2062-03-24,5822,13,12
2092-12-15,5853,9,16
1971-02-28,5731,12,3
2082-04-28,5842,1,29
1987-03-15,5747,12,14
2093-06-19,5853,3,25
2060-05-27,5820,2,27
2024-05-25,5784,2,17
1958-03-01,5718,12,9
2009-11-22,5770,9,5
2012-09-26,5773,7,10
2050-07-22,5810,5,3
2094-08-17,5854,6,5
2064-05-21,5824,3,6
1988-02-06,5748,11,18
1952-01-11,5712,10,13
2064-12-11,5825,10,2
1986-02-06,5746,11,27
2073-10-22,5834,7,21
2000-07-13,5760,4,10
1995-08-26,5755,5,30
2091-10-14,5852,8,2
1962-03-04,5722,12,28
2005-03-23,5765,13,12
2003-11-18,5764,8,23
2040-11-30,5801,9,25
2008-02-14,5768,12,8
2087-08-18,5847,5,20
1951-02-06,5711,11,30
2073-01-21,5833,11,13
2009-10-20,5770,8,2
2021-01-23,5781,11,10
2052-01-30,5812,11,29
1955-03-24,5715,1,1
2099-04-17,5859,1,27
2009-04-21,5769,1,27
2099-08-12,5859,5,26
2070-08-30,5830,6,23
2035-12-19,5796,9,18
2035-02-20,5795,12,11
2093-01-18,5853,10,20
1956-05-19,5716,3,9
2065-11-06,5826,8,7
1974-05-11,5734,2,19
2036-05-24,5796,2,27
1977-11-18,5738,9,8
2062-07-16,5822,4,8
2010-02-16,5770,12,2
2032-12-24,5793,10,22
2090-09-02,5850,6,7
2096-02-01,5856,11,8
2024-04-10,5784,1,2
2083-03-30,5843,1,11
1960-01-20,5720,10,20
2043-07-01,5803,3,23
2003-09-17,5763,6,20
2051-05-15,5811,3,4
2080-01-30,5840,11,9
2071-09-09,5831,6,15
2006-08-11,5766,5,17
2046-02-25,5806,12,19
1987-05-15,5747,2,16
2053-08-08,5813,5,24
2072-12-30,5833,10,20
2093-06-17,5853,3,23
2092-10-14,5853,7,13
1961-11-18,5722,9,10
1976-10-15,5737,7,21
2000-04-28,5760,1,23
1955-08-05,5715,5,17
2010-11-08,5771,9,1
2017-04-30,5777,2,4
2062-06-01,5822,2,22
2045-11-12,5806,9,3
1979-10-12,5740,7,21
2052-06-13,5812,3,16
2058-09-05,5818,6,16
2019-11-25,5780,8,27
2056-10-17,5817,8,7
1970-12-19,5731,9,21
2090-05-17,5850,2,17
2084-11-05,5845,8,7
2005-04-25,5765,1,16
2076-07-18,5836,4,17
2077-05-14,5837,2,21
1955-09-04,5715,6,17
1998-09-18,5758,6,27
2024-04-05,5784,13,26
1965-07-29,5725,4,29
2039-03-09,5799,12,13
1992-08-22,5752,5,23
2016-09-03,5776,5,30
2004-04-20,5764,1,29
1988-10-12,5749,8,1
2044-03-20,5804,12,21
2004-03-30,5764,1,8
1981-05-27,5741,2,23
1970-02-20,5730,12,14
2017-02-22,5777,11,26
2090-11-04,5851,8,11
1956-09-16,5717,7,11
1986-04-06,5746,13,26
1966-08-13,5726,5,27
2029-08-17,5789,6,6
2040-10-15,5801,8,8
1954-06-23,5714,3,22
2093-05-14,5853,2,18
2036-08-08,5796,5,15
2039-09-22,5800,7,4
1977-08-24,5737,6,10
2011-01-10,5771,11,5
2036-09-30,5797,7,9
2081-06-03,5841,2,25
2043-12-15,5804,9,13
2005-09-08,5765,6,4
2089-02-25,5849,12,15
2008-09-25,5768,6,25
1975-09-17,5736,7,12
2088-01-25,5848,11,2
1967-08-19,5727,5,13
2097-07-07,5857,4,27
2042-08-12,5802,5,26
2071-06-04,5831,3,7
1973-10-24,5734,7,28
2080-01-04,5840,10,12
1956-07-23,5716,5,15
2032-06-04,5792,3,25
2019-07-18,5779,4,15
2078-01-20,5838,11,6
2043-09-22,5803,6,17
1970-10-14,5731,7,14
1950-09-27,5711,7,16
1957-11-25,5718,9,2
2073-04-11,5833,1,4
2056-08-19,5816,6,7
1965-08-16,5725,5,18
2033-10-09,5794,7,16
1958-04-12,5718,1,22
1968-07-01,5728,4,5
2043-05-29,5803,2,19
2087-06-23,5847,3,23
2083-10-10,5844,7,28
2006-01-25,5766,10,25
1954-01-13,5714,11,9
2053-08-18,5813,6,4
2086-02-04,5846,11,20
